CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,SCORE,GRADE
41254984,CAFE SALAMANCA RESTAURANT,QUEENS,7905,NORTHERN BOULEVARD,11372,7184582446,Spanish,8.0,A
41255037,NEW LINE INTERNET CAFE,BROOKLYN,5001,8 AVENUE,11220,9176075252,Café/Coffee/Tea,10.0,A
41255071,ESPRESSO PIZZERIA,BROOKLYN,9403,5 AVENUE,11209,7188338750,Pizza/Italian,7.0,A
41255267,WILLIS NORTH AMERICA,MANHATTAN,200,LIBERTY STREET,10281,2129158528,American ,5.0,A
41255390,27 SPORTS BAR & CAFE,BRONX,2,WEST MOUNT EDEN AVENUE,10452,7187313585,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13.0,A
41255453,NO MALICE PALACE,MANHATTAN,197       ,EAST    3 STREET                                  ,10009,2122549184,American ,11.0,A
41255465,BAGEL FACTORY,BROOKLYN,612,5 AVENUE,11215,7187680461,Bagels/Pretzels,10.0,A
41255575,BITTERSWEET,BROOKLYN,17890,DEKALB AVENUE,11205,7188522556,Café/Coffee/Tea,7.0,A
41255592,AVLI THE LITTLE GREEK TAVERN,QUEENS,3831,BELL BOULEVARD,11361,7182247575,Greek,13.0,A
41255963,SUSHI MESHUGA,BROOKLYN,1637,EAST   17 STREET,11229,7186769484,Jewish/Kosher,8.0,A
41256007,EVA'S RESTAURANT,MANHATTAN,11        ,WEST    8 STREET                                  ,10011,2123532761,American ,12.0,A
41256036,KINGSTON BAKE SHOP,BROOKLYN,380,KINGSTON AVENUE,11225,7184672047,Jewish/Kosher,13.0,A
41256155,TEQUILA CHITO'S MEXICAN GRILL,MANHATTAN,358,WEST   23 STREET,10011,2124630535,Mexican,7.0,A
41256254,EL POLLO INKA PERU,QUEENS,7806,101 AVENUE,11416,7187382459,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10.0,A
41256363,PANDA GARDEN,QUEENS,10718,CORONA AVENUE,11368,7186998781,Chinese,8.0,A
41256599,HARRY'S ITALIAN,MANHATTAN,2         ,GOLD STREET                                       ,10038,2127470797,Italian,13.0,A
41256607,ARTOPOLIS CAFE,MANHATTAN,1090      ,AMSTERDAM AVENUE                                  ,10025,2126663744,Mediterranean,12.0,A
41257023,PARK DELI,BROOKLYN,209,NASSAU AVENUE,11222,7183832080,Delicatessen,13.0,A
41257226,JR RESTAURANT AT JAMAICIA,QUEENS,13675,ROOSEVELT AVENUE,11354,7188860083,Chinese,3.0,A
41257259,L'AMICI,QUEENS,16053,ROCKAWAY BOULEVARD,11434,7189786300,Pizza,7.0,A
41257427,THE BROOKLYN INN,BROOKLYN,148,HOYT STREET,11217,7185222525,American ,3.0,A
41257592,COUNTRY THYME CUISINE,BRONX,1455,EAST  222 STREET,10469,3479204276,Caribbean,10.0,A
41257727,PAPA JOHN'S ,STATEN ISLAND,1267,FOREST AVENUE,10302,7189817272,Pizza,12.0,A
41257877,METROPOLITAN OPERA HOUSE 6TH FL,MANHATTAN,0,LINCOLN CENTER PLAZA,10023,2127993401,American ,8.0,A
41257879,METROPOLITAN OPERA,MANHATTAN,0,LINCOLN CENTER PLAZA,10023,2127993401,American ,7.0,A
41257914,SILVER LAKE GOLF COURSE,STATEN ISLAND,915,VICTORY BOULEVARD,10301,7184475686,American ,11.0,A
41258145,SUSHI KOI,QUEENS,11637,QUEENS BOULEVARD,11375,7182618932,Japanese,3.0,A
41258209,NEW HONG KONG RESTAURANT II,BROOKLYN,1222      ,CORTELYOU ROAD                                    ,11218,7189408371,Chinese,10.0,A
41258369,BLACK RABBIT BAR,BROOKLYN,91,GREENPOINT AVENUE,11222,7183491595,American ,5.0,A
41258524,FULL DOE BAKERY,BROOKLYN,5905      ,4 AVENUE                                          ,11220,7184398880,Bakery,11.0,A
41258669,GEMMA,MANHATTAN,4         ,EAST    3 STREET                                  ,10003,2125059100,Italian,3.0,A
41258823,LITTLE CAESARS,BRONX,1888,WESTCHESTER AVENUE,10472,3476571722,Pizza,9.0,A
41258881,NYSB,QUEENS,0,JFK INTERNATIONAL AIRPORT,11430,6312363880,American ,11.0,A
41258882,DRINK,QUEENS,0,JFK INTERNATIONAL AIRPORT,11430,6312363880,American ,12.0,A
41258883,O'NEALS,QUEENS,0,JFK INTERNATIONAL AIRPORT,11430,7186566210,American ,13.0,A
41259025,BOARDWALK GRILL,STATEN ISLAND,280,FATHER CAPODANNO BOULEVARD,10305,9178850878,American ,2.0,A
41259230,INDO-PAK HALAL RESTAURANT,MANHATTAN,2173,2 AVENUE,10029,2129878150,Pakistani,9.0,A
41259444,COCO ROCO RESTAURANT,BROOKLYN,392,5 AVENUE,11215,7189653376,Peruvian,12.0,A
41259512,PUBLIC HOUSE,MANHATTAN,622,3 AVENUE,10017,2126823___,American ,8.0,A
41259517,SHINBASHI JAPANESE RESTAURANT,MANHATTAN,7,EAST 48 STREET,10017,2128131009,Japanese,5.0,A
41259825,MARIE'S GOURMET,STATEN ISLAND,977,VICTORY BOULEVARD,10301,7189814664,American ,13.0,A
41259890,SPITZER'S CORNER,MANHATTAN,101,RIVINGTON STREET,10002,2122280027,American ,12.0,A
41260314,RED KARAOKE LOUNGE,BROOKLYN,2394,CONEY ISLAND AVENUE,11223,7183824488,American ,13.0,A
41260427,658 KINGS DELI,STATEN ISLAND,658,NEW DORP LANE,10306,7189875959,Delicatessen,9.0,A
41260669,MATTEO'S OF HOWARD BEACH,QUEENS,9210      ,SHORE PARKWAY                                                                                       ,11414,7183222606,Italian,13.0,A
41260715,CIRCLES CAFE,BROOKLYN,310,BAY RIDGE AVENUE,11220,7187484611,American ,12.0,A
41260744,GO GO CURRY USA,MANHATTAN,273,WEST 38 STREET,10018,2127305555,Japanese,7.0,A
41260791,MANTA LLAVE DEL MAR BAR RESTAURANT,QUEENS,9912,NORTHERN BOULEVARD,11368,7182050149,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11.0,A
41260838,STAGE STAR DELI,MANHATTAN,105,WEST 55 STREET,10019,2125414650,Delicatessen,7.0,A
41260944,PLAZA PIAXTLA BAKERY,QUEENS,663,SENECA AVENUE,11385,7184174961,Bakery,5.0,A
41261199,PIZZA EMPORIUM,BROOKLYN,3424,AVENUE S,11234,7183766770,Pizza,10.0,A
41261371,Super Crown Fried Chicken & Pizza,BRONX,921,PROSPECT AVENUE,10459,7183281500,Chicken,10.0,A
41261620,BULLSEYE SPORTS PUB,BROOKLYN,3121,QUENTIN ROAD,11234,7186279408,American ,12.0,A
41262132,TERRACE VIEW DELI,BRONX,135,TERRACE VIEW AVE,10463,7182202265,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11.0,A
41262804,LILY'S CAFE RESTAURANT,BRONX,53,EAST  167 STREET,10452,6464045480,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7.0,A
41262846,CARIDAD EXPRESS RESTAURANT,BRONX,347       ,EAST  204 STREET                                  ,10467,7186538331,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11.0,A
41262936,MICKEY'S PLACE,QUEENS,4017,BELL BOULEVARD,11361,7182248152,Japanese,7.0,A
41263122,THE COFFEE HOUSE,MANHATTAN,20,WEST   44 STREET,10036,2128407696,Café/Coffee/Tea,2.0,A
41263130,ZEFES MEXICAN RESTAURANT,BROOKLYN,1224      ,MYRTLE AVENUE                                     ,11221,7189198561,Mexican,12.0,A
41263308,HUANG JIA SEAFOOD RESTAURANT,BROOKLYN,4111,8 AVENUE,11232,7188532818,Chinese,12.0,A
41263394,LA NACIONAL,MANHATTAN,239       ,WEST   14 STREET                                  ,10011,2122439308,Spanish,12.0,A
41263568,TERRACE DINER,QUEENS,21297,26 AVENUE,11360,7182244434,American ,8.0,A
41263597,PATRIZIA'S,BROOKLYN,35,BROADWAY,11249,7182189272,Italian,11.0,A
41263738,MEXICAN FAST FOOD,BRONX,2620,JEROME AVENUE,10468,7184503698,Mexican,11.0,A
41263879,THE HALF PINT,MANHATTAN,234,THOMPSON STREET,10012,2122601088,American ,10.0,A
41264019,POCO,MANHATTAN,33,AVENUE B,10009,2122284461,Spanish,13.0,A
41264071,CAFE CORTADITO,MANHATTAN,210       ,EAST    3 STREET                                  ,10009,2126143080,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11.0,A
41264160,TRUE TASTE RESTAURANT,BROOKLYN,553,THROOP AVENUE,11216,7184535205,Chinese,12.0,A
41264387,CUENCA COFFEE SHOP RESTAURANT,QUEENS,9529,JAMAICA AVENUE,11421,7188474642,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8.0,A
41264518,MARIA'S MONT BLANC RESTAURANT,MANHATTAN,315       ,WEST   48 STREET                                  ,10036,2125829648,Italian,12.0,A
41264529,DELIGHT 28 RESTAURANT,MANHATTAN,2830,PELL STREET,10013,2122858686,Chinese,10.0,A
41264877,DIAMOND CLUB,MANHATTAN,689       ,8 AVENUE                                          ,10036,2127655047,American ,4.0,A
41264944,HARRY CIPRIANI,MANHATTAN,781,5 AVENUE,10022,2127535566,Italian,5.0,A
41265157,LYDIG COFFEE SHOP,BRONX,721,LYDIG AVENUE,10462,7188294517,American ,10.0,A
41265263,BAKEWAY NYC,QUEENS,2521,BROADWAY,11106,7185452120,American ,9.0,A
41265299,HONG KONG GARDEN,QUEENS,19511,69 AVENUE,11365,7182641313,Chinese,2.0,A
41265421,BAY TERRACE POOL CLUB,QUEENS,21714,24 AVENUE,11360,7184280100,American ,11.0,A
41265462,SAJU BISTRO,MANHATTAN,120,WEST   44 STREET,10036,2129977258,French,11.0,A
41265511,EL PUERTO,MANHATTAN,511,WEST  125 STREET,10027,2128657676,Seafood,7.0,A
41265530,MING WOK KITCHEN,QUEENS,8418,A NORTHERN BOULEVARD,11372,7184780241,Chinese,9.0,A
41265576,PIQUANT,BROOKLYN,259       ,FLATBUSH AVENUE                                   ,11217,7184844114,Tex-Mex,4.0,A
41265582,TIAN JIN CHINESE RESTAURANT,QUEENS,13502,ROOSEVELT AVENUE,11354,7188137940,Chinese,11.0,A
41265584,SAKE,BROOKLYN,2087,CONEY ISLAND AVENUE,11223,7189988891,Chinese/Japanese,5.0,A
41265619,GUY R CAFE SNACK CORNER,QUEENS,14587,GUY R BREWER BOULEVARD,11434,7187125200,Caribbean,10.0,A
41265805,BLEND,QUEENS,4704,VERNON BOULEVARD,11101,7187292800,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12.0,A
41265836,PARISIENNE CAFE,BRONX,2339      ,ARTHUR AVENUE                                     ,10458,6464020758,Café/Coffee/Tea,4.0,A
41265897,MOE'S SOUTHWEST GRILL,STATEN ISLAND,2397,HYLAN BOULEVARD,10306,7189798226,Southwestern,12.0,A
41265902,VAN CORTLANDT GOLF COURSE,BRONX,0,VAM CORTLANDT PARK SOUTH,10471,7185434595,American ,11.0,A
41266025,NY SKYRIDE,MANHATTAN,350,5 AVENUE,10118,2122799777,Hotdogs/Pretzels,6.0,A
41266330,TASTY CAFE,MANHATTAN,2062,BROADWAY,10023,2125956500,American ,5.0,A
41266395,SCHNITZEL HAUS,BROOKLYN,7319,5 AVENUE,11209,7188365600,German,7.0,A
41266621,MAGNOLIA BAKERY,MANHATTAN,401,BLEECKER STREET,10014,2124622572,Bakery,7.0,A
41266854,ADVENTURES AMUSEMENTS PARK,BROOKLYN,1824      ,SHORE PARKWAY                                     ,11214,7189752748,American ,12.0,A
41266866,E SQUARED CAFE,STATEN ISLAND,240,PAGE AVENUE,10307,7182270327,Café/Coffee/Tea,5.0,A
41267080,NEW YORK STYLE EATS,QUEENS,4502,QUEENS BOULEVARD,11104,7189374121,American ,5.0,A
41267350,TENDA ASIAN FUSION,BROOKLYN,1734,SHEEPSHEAD BAY ROAD,11235,7183680222,Japanese,9.0,A
41267424,SWISS RE,MANHATTAN,55,EAST   52 STREET,10055,2123175666,American ,0.0,A
41267566,SMITH & MILLS,MANHATTAN,71,NORTH MOORE STREET,10013,2122262515,American ,11.0,A
41267664,AILEY BOUTIQUE,MANHATTAN,405,WEST   55 STREET,10019,2124059100,American ,9.0,A
41267879,PIER I CAFE,MANHATTAN,PIER 1,WEST 70 STREET,10069,2123624450,American ,10.0,A
41267927,P.D. O'HURLEY'S,MANHATTAN,557,12 AVENUE,10036,2126436233,American ,10.0,A
41267944,EMPIRE KING RESTAURANT,BRONX,1374,BOSTON ROAD,10456,7183285988,Chinese,9.0,A
41268000,THE GUTTER BAR,BROOKLYN,200,NORTH   14 STREET,11249,7183873585,American ,5.0,A
41268058,MATRYOSHKA (SPA 88),MANHATTAN,88        ,FULTON STREET                                     ,10038,2127668600,Russian,7.0,A
41268327,TACO BELL PIZZA HUT,MANHATTAN,12,EAST  125 STREET,10035,2128281292,American ,12.0,A
41268619,RINCONCITO SABANENO 2,BROOKLYN,1047,FLUSHING AVENUE,11237,3472434527,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2.0,A
41269148,MULHOLLAND'S,BROOKLYN,312,GRAND STREET,11211,7184867486,American ,13.0,A
41269160,MILLARD FILLMORES TAVERN,QUEENS,16602,65 AVENUE,11365,7187622727,American ,12.0,A
41269187,CAFE FRESCO,MANHATTAN,1239      ,1 AVENUE                                          ,10065,2125359030,Delicatessen,12.0,A
41269418,LEGION,BROOKLYN,790,METROPOLITAN AVENUE,11211,9173647809,American ,12.0,A
41269424,NARGIS CAFE,BROOKLYN,2818,CONEY ISLAND AVENUE,11235,7188727888,Eastern European,3.0,A
41269559,GRAFFITI,MANHATTAN,224       ,EAST   10 STREET                                  ,10003,2126770695,Indian,10.0,A
41269706,JUANITA'S BAKERY,QUEENS,4755,46 STREET,11377,7183920362,Bakery,12.0,A
41269792,PRETZEL KING,QUEENS,8902,165 STREET,11432,6468869043,Bagels/Pretzels,5.0,A
41269802,SANCTUARY T,MANHATTAN,337,WEST BROADWAY,10013,2129417832,American ,10.0,A
41270442,L.A. BURRITO,BROOKLYN,287,BEDFORD AVENUE,11211,7187827728,Tex-Mex,9.0,A
41270891,WHISKEY TRADER,MANHATTAN,71,WEST   55 STREET,10019,2125822223,American ,12.0,A
41270972,THE SMOKE JOINT,BROOKLYN,64        ,LAFAYETTE AVENUE                                                                                    ,11217,7187971011,Barbecue,12.0,A
41271039,LAST STOP GOURMET SHOP,QUEENS,222,BEACH 116 STREET,11694,7189456450,American ,3.0,A
41271202,ESPRESSO 77,QUEENS,3557,77 STREET,11372,7184241077,Café/Coffee/Tea,8.0,A
41271290,SABOR LATINO SEAFOOD RESTAURANT,BRONX,2161,STARLING AVENUE,10462,7188220899,Seafood,4.0,A
41271342,REST-AU-RANT,QUEENS,3001,35 AVENUE,11106,7187299009,American ,12.0,A
41271359,DOMINICKS  PIZZERIA,BROOKLYN,4901      ,8 AVENUE                                          ,11220,7184381700,Pizza/Italian,11.0,A
41271417,SOUTH OF FRANCE,BRONX,1800,WESTCHESTER AVENUE,10472,7188231133,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8.0,A
41271464,CAROUSEL FOR ALL CHILDREN,STATEN ISLAND,2,ETON PLACE,10314,7186672165,Hotdogs/Pretzels,10.0,A
41271483,KATSUHAMA RESTAURANT,MANHATTAN,4345,WEST 55 STREET,10019,2125417145,Japanese,12.0,A
41271523,EL COYOTE BAR,QUEENS,4502,JUNCTION BOULEVARD,11368,7182711040,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4.0,A
41271537,EL LIDER RESTAURANT,BRONX,4535      ,PARK AVENUE                                       ,10457,7182202923,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11.0,A
41271801,PINO'S,BROOKLYN,5201,5 AVENUE,11220,7184396012,Pizza,11.0,A
41271899,MACRI PARK,BROOKLYN,462,UNION AVENUE,11211,7185994999,American ,4.0,A
41271954,A & C GUYANA BAKERY & RESTAURANT,BROOKLYN,847,UTICA AVENUE,11203,7184857808,Caribbean,11.0,A
41271988,ECUADORIAN FOOD RESTAURANT,QUEENS,4120,34 AVENUE,11101,7187292889,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12.0,A
41271991,PIMENTO CARRIBEAN RESTAURANT,BRONX,4018,BOSTON ROAD,10475,3479646552,Caribbean,10.0,A
41272088,ANTONIO'S TRATTORIA,BRONX,2370,BELMONT AVENUE,10458,7187336630,Italian,10.0,A
41272100,CHARLEY MOM KITCHEN,MANHATTAN,1580,YORK AVENUE,10028,2124396363,Chinese,11.0,A
41272337,NUSARA THAI KITCHEN,QUEENS,8280,BROADWAY,11373,7188987996,Thai,8.0,A
41272500,TIPICO DOMINICANO BAR RESTAURANT,MANHATTAN,41684172  ,BROADWAY                                                                                            ,10033,2127813900,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13.0,A
41272855,BOBO RESTAURANT,MANHATTAN,181,WEST   10 STREET,10014,2124882626,American ,4.0,A
41272913,SICILY'S BEST PIZZERIA & RESTAURANT,BROOKLYN,190,CYPRESS AVENUE,11237,7184561833,Pizza/Italian,13.0,A
41272917,BAR GREAT HARRY,BROOKLYN,280,SMITH STREET,11231,7182221103,American ,13.0,A
41272934,FOODZ TO GO,BRONX,3912,DYRE AVENUE,10466,7187088393,Caribbean,10.0,A
41273072,ACE PIZZA,QUEENS,6104,MYRTLE AVENUE,11385,7184180038,Pizza,12.0,A
41273111,RANCHO ALEGRE,BROOKLYN,204,GARFIELD PLACE,11215,7183692681,Mexican,9.0,A
41273144,LA COLOMBE TORREFACTION,MANHATTAN,319,CHURCH STREET,10013,2123431515,Café/Coffee/Tea,4.0,A
41273383,LA BELLA PIZZERIA,BROOKLYN,8509      ,20 AVENUE                                         ,11214,7183730008,Pizza/Italian,12.0,A
41273489,DANY'S PIZZA RESTAURANT,BROOKLYN,956,JAMAICA AVENUE,11208,7186475090,Mexican,10.0,A
41273539,SAPPORO JAPANESE CUISINE,BROOKLYN,7812      ,3 AVENUE                                          ,11209,7187483322,Japanese,10.0,A
41273696,GOOD STUFF DINER,MANHATTAN,109,WEST   14 STREET,10011,2129292555,American ,7.0,A
41273802,8TH STREET WINECELLAR,MANHATTAN,28,WEST 8 STREET,10011,2122609463,American ,4.0,A
41273982,SARITA'S BAKERY,QUEENS,9412,CORONA AVENUE,11373,7187601034,Bakery,5.0,A
41274069,OCEAN CHINESE RESTAURANT,QUEENS,24510,HORACE HARDING EXPRESSWAY,11362,7182798893,Chinese,9.0,A
41274186,DIEGO'S PIZZA & RESTAURANT,BRONX,1995      ,JEROME AVENUE                                     ,10453,7187163480,Pizza,13.0,A
41274210,NEW IMPERIAL KITCHEN,BROOKLYN,1120      ,FULTON STREET                                     ,11238,7188579998,Chinese,12.0,A
41274441,THE CREEK AND THE CAVE,QUEENS,1093,JACKSON AVENUE,11101,7187068783,Mexican,12.0,A
41274448,JUAN VALDEZ CAFE,QUEENS,0,JFK AIRPORT,11430,7189958501,American ,9.0,A
41274605,MELODY CAFE & RESTAURANT,QUEENS,2595,STEINWAY STREET,11103,7187771514,Mediterranean,12.0,A
41274838,FRESCO TORTILLERIA,QUEENS,11632,QUEENS BOULEVARD,11375,7187933300,Tex-Mex,11.0,A
41275015,BAHBKA BCTAHBKA,BROOKLYN,3810,NOSTRAND AVENUE,11235,3477024023,Russian,10.0,A
41275275,WHISKEY TOWN,MANHATTAN,29        ,EAST    3 STREET                                  ,10003,2125057344,American ,13.0,A
41275441,JADE BAMBOO,QUEENS,6472,DRY HARBOR RD,11379,7183263998,Chinese/Japanese,12.0,A
41275701,TO BE THAI,BROOKLYN,126,BEVERLEY ROAD,11218,7184350459,Thai,11.0,A
41275704,COVINGTON & BURLING,MANHATTAN,620,8 AVENUE,10018,2123798187,American ,7.0,A
41276087,PIZZA CORNER & PASTA,BRONX,769,ALLERTON AVENUE,10467,7187985507,Pizza,12.0,A
41276122,KING PIZZA,BROOKLYN,1427      ,FULTON STREET                                     ,11216,7187832728,Pizza,12.0,A
41276130,EL TEQUILA,QUEENS,8216,BAXTER AVENUE,11373,9174506313,Mexican,12.0,A
41276200,NORTH STAR CAFE,BRONX,850,EAST TREMONT AVENUE,10460,7183280505,American ,11.0,A
41276395,SAM'S PIZZA,BRONX,232,WEST  231 STREET,10463,7185489070,Pizza,10.0,A
41276466,FAYROOZ,QUEENS,2808,STEINWAY STREET,11103,7182047667,Middle Eastern,13.0,A
41276492,LA FE BAKERY & COFFEE SHOP,QUEENS,3908,64 STREET,11377,7184766762,Café/Coffee/Tea,12.0,A
41276498,DOMENICO'S PIZZERIA,STATEN ISLAND,3295      ,AMBOY ROAD                                        ,10306,7183512100,Pizza,13.0,A
41276525,PACIFIC STANDARD,BROOKLYN,82,4 AVENUE,11217,7188581951,American ,10.0,A
41276535,PAUL'S RESTAURANT,MANHATTAN,22        ,WEST   34 STREET                                  ,10001,2123071111,American ,7.0,A
41276645,ECUATORIANA RESTAURANT,MANHATTAN,16851687,AMSTERDAM AVENUE,10031,2124914626,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11.0,A
41276672,THE AUSTRALIAN,MANHATTAN,20,WEST 38 STREET,10018,2128698601,Australian,11.0,A
41276811,MUSIC HALL OF WILLIAMSBURG,BROOKLYN,66,NORTH    6 STREET,11249,7184865400,American ,10.0,A
41276823,5TH AVENUE EMPIRE CAFE,MANHATTAN,339,5 AVENUE,10016,2126860036,Chinese,9.0,A
41277104,CONNIE'S PIZZERIA,BROOKLYN,3845,NOSTRAND AVENUE,11235,7186469644,Pizza/Italian,12.0,A
41277166,PETIT OVEN,BROOKLYN,276       ,BAYRIDGE AVENUE                                   ,11220,7188333443,French,12.0,A
41277210,NAIDRE'S,BROOKLYN,384 ,7 AVENUE,11215,7189657585,American ,7.0,A
41277451,MARKET TABLE,MANHATTAN,54,CARMINE STREET,10014,2122552100,American ,13.0,A
41277461,ANTONIO'S RESTAURANT,BRONX,211,EAST  167 STREET,10456,7189923367,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10.0,A
41278212,THE RUSSIAN TEA ROOM,MANHATTAN,150,WEST   57 STREET,10019,2125817100,Russian,9.0,A
41278299,LEMON LEAVES,MANHATTAN,55,LIBERTY STREET,10005,2124252890,Chinese/Japanese,11.0,A
41278493,NEW CITY KITCHEN EXPRESS,QUEENS,4731,VERNON BOULEVARD,11101,7187298580,Chinese,7.0,A
41278735,PATA NEGRA,MANHATTAN,345,EAST   12 STREET,10003,2122281696,Tapas,7.0,A
41278885,SAKURA JAPANESE RESTAURANT 3118,BROOKLYN,3118      ,AVENUE U                                                                                            ,11229,7186460666,Japanese,5.0,A
41278894,SINGAS FAMOUS PIZZA,QUEENS,4369,KISSENA BOULEVARD,11355,7184634343,Pizza,10.0,A
41278931,EAST SUSHI BISTRO,BROOKLYN,2106,EAST   19 STREET,11229,7186480800,Japanese,12.0,A
41279460,NEWMAN AND LEVENTHAL CATERERS,MANHATTAN,50,EAST   87 STREET,10128,2124277912,Jewish/Kosher,2.0,A
41279509,THE HAPPIEST HOUR,MANHATTAN,121,WEST   10 STREET,10011,2122432827,American ,8.0,A
41279543,REAL THAI RESTAURANT,MANHATTAN,1069,1 AVENUE,10022,2127529277,Thai,7.0,A
41279614,BLUE RIBBON SUSHI BAR & GRILL,MANHATTAN,6,COLUMBUS CIRCLE,10019,2123970404,Japanese,10.0,A
41279788,POD CAFE,MANHATTAN,230,EAST 51 STREET,10022,2123550300,Café/Coffee/Tea,9.0,A
41279817,MOTHER'S,BROOKLYN,347,GRAHAM AVENUE,11211,7183847778,American ,10.0,A
41279957,LELABAR,MANHATTAN,422,HUDSON STREET,10014,2122060594,American ,10.0,A
41280104,NO 1 LUCK SUNG RESTAURANT,BRONX,694,EAST  187 STREET,10458,7189334420,Chinese,9.0,A
41280221,WOORIJIP,MANHATTAN,12,WEST   32 STREET,10001,2122441115,Korean,13.0,A
41280267,EVERYMAN ESPRESSO,MANHATTAN,136       ,EAST   13 STREET                                  ,10003,2125330524,Café/Coffee/Tea,5.0,A
41280293,GUADALAJARA DE DIA NO. 2,QUEENS,566       ,SENECA AVENUE                                     ,11385,7184563698,Mexican,9.0,A
41280872,DUNKIN' DONUTS ,BRONX,1325      ,HUTCHINSON RIVER PARKWAY                          ,10461,7188638692,Donuts,3.0,A
41280929,LAND & SEA RESTAURANT,BRONX,5535,BROADWAY,10463,7185433440,American ,10.0,A
41281097,NEW GREEN DRAGON,BRONX,4111,EAST TREMONT AVENUE,10465,7185973600,Chinese,13.0,A
